Genotype	survey_date	size	sizeNext	survival	population
WL2_5_8	2023-10-13	2.3	2.1	1	WL2
WL2_5_8	2023-10-20	2.1	NA	1	WL2
WL2_5_9	2023-07-03	1.3	NA	0	WL2
WL2_6_1	2023-07-03	1	2.1	1	WL2
WL2_6_1	2023-07-26	2.1	2.3	1	WL2
WL2_6_1	2023-08-02	2.3	2.9	1	WL2
WL2_6_1	2023-08-16	2.9	3	1	WL2
WL2_6_1	2023-08-23	3	3.4	1	WL2
WL2_6_1	2023-08-30	3.4	2.9	1	WL2
WL2_6_1	2023-09-06	2.9	2.9	1	WL2
WL2_6_1	2023-09-13	2.9	3.4	1	WL2
WL2_6_1	2023-09-20	3.4	3.2	1	WL2
WL2_6_1	2023-09-27	3.2	3.1	1	WL2
WL2_6_1	2023-10-20	3.1	NA	1	WL2
WL2_6_10	2023-07-03	0.9	2	1	WL2
WL2_6_10	2023-07-26	2	3	1	WL2
WL2_6_10	2023-08-02	3	NA	0	WL2
WL2_6_11	2023-07-03	0.8	1.4	1	WL2
WL2_6_11	2023-07-26	1.4	1.9	1	WL2
WL2_6_11	2023-08-02	1.9	2	1	WL2
WL2_6_11	2023-08-16	2	1.7	1	WL2
WL2_6_11	2023-08-23	1.7	1.8	1	WL2
WL2_6_11	2023-08-30	1.8	2.3	1	WL2
WL2_6_11	2023-09-06	2.3	1.4	1	WL2
WL2_6_11	2023-09-13	1.4	1.4	1	WL2
WL2_6_11	2023-09-20	1.4	1.6	1	WL2
WL2_6_11	2023-09-27	1.6	NA	0	WL2
WL2_6_12	2023-07-03	0.3	NA	0	WL2
WL2_6_13	2023-07-03	0.3	NA	0	WL2
WL2_6_2	2023-07-03	1.7	NA	0	WL2
WL2_6_3	2023-07-03	0.8	NA	0	WL2
WL2_6_4	2023-07-03	0.7	1.9	1	WL2
WL2_6_4	2023-07-26	1.9	1.8	1	WL2
WL2_6_4	2023-08-02	1.8	1.6	1	WL2
WL2_6_4	2023-08-16	1.6	1.5	1	WL2
WL2_6_4	2023-08-23	1.5	1.5	1	WL2
WL2_6_4	2023-08-30	1.5	1.6	1	WL2
WL2_6_4	2023-09-06	1.6	1.4	1	WL2
WL2_6_4	2023-09-13	1.4	1.4	1	WL2
WL2_6_4	2023-09-20	1.4	1.3	1	WL2
WL2_6_4	2023-10-13	1.3	1.3	1	WL2
WL2_6_4	2023-10-20	1.3	NA	1	WL2
WL2_6_5	2023-07-03	0.9	2.9	1	WL2
WL2_6_5	2023-07-26	2.9	2.1	1	WL2
WL2_6_5	2023-08-02	2.1	NA	0	WL2
WL2_6_6	2023-07-03	1.1	2.4	1	WL2
WL2_6_6	2023-07-26	2.4	6.1	1	WL2
WL2_6_6	2023-08-02	6.1	NA	0	WL2
WL2_6_7	2023-07-03	1	NA	0	WL2
WL2_6_8	2023-07-03	1	NA	0	WL2
WL2_6_9	2023-07-03	1.2	NA	0	WL2
WL2_7_1	2023-07-03	1.5	3.6	1	WL2
WL2_7_1	2023-07-26	3.6	2.4	1	WL2
WL2_7_1	2023-08-02	2.4	NA	0	WL2
WL2_7_10	2023-07-03	1.4	3.1	1	WL2
WL2_7_10	2023-07-26	3.1	7.3	1	WL2
WL2_7_10	2023-08-02	7.3	5.9	1	WL2
WL2_7_10	2023-08-16	5.9	6.5	1	WL2
WL2_7_10	2023-08-23	6.5	6.3	1	WL2
WL2_7_10	2023-08-30	6.3	6.8	1	WL2
WL2_7_10	2023-09-06	6.8	6.3	1	WL2
WL2_7_10	2023-09-13	6.3	6.6	1	WL2
WL2_7_10	2023-09-20	6.6	8.5	1	WL2
WL2_7_10	2023-09-27	8.5	7.8	1	WL2
WL2_7_10	2023-10-20	7.8	NA	1	WL2
WL2_7_11	2023-07-03	0.9	3.9	1	WL2
WL2_7_11	2023-07-26	3.9	4.5	1	WL2
WL2_7_11	2023-08-02	4.5	5.5	1	WL2
WL2_7_11	2023-08-16	5.5	4.9	1	WL2
WL2_7_11	2023-08-23	4.9	4.3	1	WL2
WL2_7_11	2023-08-30	4.3	5.3	1	WL2
WL2_7_11	2023-09-06	5.3	5.4	1	WL2
WL2_7_11	2023-09-13	5.4	3.8	1	WL2
WL2_7_11	2023-09-20	3.8	5.3	1	WL2
WL2_7_11	2023-09-27	5.3	3.3	1	WL2
WL2_7_11	2023-10-20	3.3	NA	1	WL2
WL2_7_12	2023-07-03	0.7	NA	0	WL2
WL2_7_13	2023-07-03	0.8	2.8	1	WL2
WL2_7_13	2023-07-26	2.8	2.9	1	WL2
WL2_7_13	2023-08-02	2.9	3.4	1	WL2
WL2_7_13	2023-08-16	3.4	2	1	WL2
WL2_7_13	2023-08-23	2	3.4	1	WL2
WL2_7_13	2023-08-30	3.4	3.1	1	WL2
WL2_7_13	2023-09-06	3.1	3.5	1	WL2
WL2_7_13	2023-09-13	3.5	3.9	1	WL2
WL2_7_13	2023-09-20	3.9	3.8	1	WL2
WL2_7_13	2023-09-27	3.8	3.9	1	WL2
WL2_7_13	2023-10-20	3.9	NA	1	WL2
WL2_7_2	2023-07-03	1.6	5.3	1	WL2
WL2_7_2	2023-07-26	5.3	6.2	1	WL2
WL2_7_2	2023-08-02	6.2	6.3	1	WL2
WL2_7_2	2023-08-16	6.3	5.3	1	WL2
WL2_7_2	2023-08-23	5.3	6.2	1	WL2
WL2_7_2	2023-08-30	6.2	6.8	1	WL2
WL2_7_2	2023-09-06	6.8	6.9	1	WL2
WL2_7_2	2023-09-13	6.9	7.2	1	WL2
WL2_7_2	2023-09-20	7.2	7.8	1	WL2
WL2_7_2	2023-10-13	7.8	7.3	1	WL2
WL2_7_2	2023-10-20	7.3	NA	1	WL2
WL2_7_3	2023-07-03	0.6	2.2	1	WL2
WL2_7_3	2023-07-26	2.2	3.5	1	WL2
WL2_7_3	2023-08-02	3.5	1.7	1	WL2
WL2_7_3	2023-08-16	1.7	3.1	1	WL2
WL2_7_3	2023-08-23	3.1	3.2	1	WL2
WL2_7_3	2023-08-30	3.2	0.6	1	WL2
WL2_7_3	2023-09-06	0.6	1.2	1	WL2
WL2_7_3	2023-09-13	1.2	0.8	1	WL2
WL2_7_3	2023-09-20	0.8	NA	0	WL2
WL2_7_4	2023-07-03	1.3	3.6	1	WL2
WL2_7_4	2023-07-26	3.6	3.8	1	WL2
WL2_7_4	2023-08-02	3.8	3.7	1	WL2
WL2_7_4	2023-08-16	3.7	3.3	1	WL2
WL2_7_4	2023-08-23	3.3	3.9	1	WL2
WL2_7_4	2023-08-30	3.9	4.8	1	WL2
WL2_7_4	2023-09-06	4.8	3.9	1	WL2
WL2_7_4	2023-09-13	3.9	3.6	1	WL2
WL2_7_4	2023-09-20	3.6	3.4	1	WL2
WL2_7_4	2023-10-13	3.4	4.1	1	WL2
WL2_7_4	2023-10-20	4.1	NA	1	WL2
WL2_7_5	2023-07-03	0.9	3.6	1	WL2
WL2_7_5	2023-07-26	3.6	NA	0	WL2
WL2_7_6	2023-07-03	1.5	4.2	1	WL2
WL2_7_6	2023-07-26	4.2	5.2	1	WL2
WL2_7_6	2023-08-02	5.2	4	1	WL2
WL2_7_6	2023-08-16	4	4.2	1	WL2
WL2_7_6	2023-08-23	4.2	4.6	1	WL2
WL2_7_6	2023-08-30	4.6	5.4	1	WL2
WL2_7_6	2023-09-06	5.4	4.1	1	WL2
WL2_7_6	2023-09-13	4.1	4.6	1	WL2
WL2_7_6	2023-09-20	4.6	4.6	1	WL2
WL2_7_6	2023-10-13	4.6	4.6	1	WL2
WL2_7_6	2023-10-20	4.6	NA	1	WL2
WL2_7_7	2023-07-03	1	3.8	1	WL2
WL2_7_7	2023-07-26	3.8	4.5	1	WL2
WL2_7_7	2023-08-02	4.5	4.3	1	WL2
WL2_7_7	2023-08-16	4.3	4.8	1	WL2
WL2_7_7	2023-08-23	4.8	4.6	1	WL2
WL2_7_7	2023-08-30	4.6	3.6	1	WL2
WL2_7_7	2023-09-06	3.6	4.5	1	WL2
WL2_7_7	2023-09-13	4.5	4.2	1	WL2
WL2_7_7	2023-09-20	4.2	4.9	1	WL2
WL2_7_7	2023-10-13	4.9	4.6	1	WL2
WL2_7_7	2023-10-20	4.6	NA	1	WL2
WL2_7_8	2023-07-03	0.7	2.5	1	WL2
WL2_7_8	2023-07-26	2.5	3.8	1	WL2
WL2_7_8	2023-08-02	3.8	4.1	1	WL2
WL2_7_8	2023-08-16	4.1	5	1	WL2
WL2_7_8	2023-08-23	5	3.7	1	WL2
WL2_7_8	2023-08-30	3.7	3.7	1	WL2
WL2_7_8	2023-09-06	3.7	3.9	1	WL2
WL2_7_8	2023-09-13	3.9	3.6	1	WL2
WL2_7_8	2023-09-20	3.6	4.6	1	WL2
WL2_7_8	2023-10-13	4.6	4.8	1	WL2
WL2_7_8	2023-10-20	4.8	NA	1	WL2
WL2_7_9	2023-07-03	0.6	2.6	1	WL2
WL2_7_9	2023-07-26	2.6	3.4	1	WL2
WL2_7_9	2023-08-02	3.4	2.6	1	WL2
WL2_7_9	2023-08-16	2.6	3.6	1	WL2
WL2_7_9	2023-08-23	3.6	3.8	1	WL2
WL2_7_9	2023-08-30	3.8	4.6	1	WL2
WL2_7_9	2023-09-06	4.6	4.2	1	WL2
WL2_7_9	2023-09-13	4.2	4.8	1	WL2
WL2_7_9	2023-09-20	4.8	5	1	WL2
WL2_7_9	2023-09-27	5	4.4	1	WL2
WL2_7_9	2023-10-20	4.4	NA	1	WL2
WL2_8_1	2023-07-03	1.8	4.4	1	WL2
WL2_8_1	2023-07-26	4.4	3.2	1	WL2
WL2_8_1	2023-08-02	3.2	NA	0	WL2
WL2_8_10	2023-07-03	1.4	3.1	1	WL2
WL2_8_10	2023-07-26	3.1	2.2	1	WL2
WL2_8_10	2023-08-02	2.2	5	1	WL2
WL2_8_10	2023-08-16	5	5.3	1	WL2
WL2_8_10	2023-08-23	5.3	4.1	1	WL2
WL2_8_10	2023-08-30	4.1	4.6	1	WL2
WL2_8_10	2023-09-06	4.6	5.4	1	WL2
WL2_8_10	2023-09-13	5.4	5.1	1	WL2
WL2_8_10	2023-09-20	5.1	6.1	1	WL2
WL2_8_10	2023-09-27	6.1	1.5	1	WL2
WL2_8_10	2023-10-20	1.5	NA	1	WL2
WL2_8_11	2023-07-03	0.8	2.5	1	WL2
WL2_8_11	2023-07-26	2.5	NA	0	WL2
WL2_8_12	2023-07-03	1	NA	0	WL2
WL2_8_13	2023-07-03	0.6	1.5	1	WL2
WL2_8_13	2023-07-26	1.5	NA	0	WL2
WL2_8_2	2023-07-03	1.1	NA	0	WL2
WL2_8_3	2023-07-03	1.5	NA	0	WL2
WL2_8_4	2023-07-03	0.8	1.8	1	WL2
WL2_8_4	2023-07-26	1.8	2.7	1	WL2
WL2_8_4	2023-08-02	2.7	2.4	1	WL2
WL2_8_4	2023-08-16	2.4	1.8	1	WL2
WL2_8_4	2023-08-23	1.8	2.1	1	WL2
WL2_8_4	2023-08-30	2.1	2.1	1	WL2
WL2_8_4	2023-09-06	2.1	2.1	1	WL2
WL2_8_4	2023-09-13	2.1	2.9	1	WL2
WL2_8_4	2023-09-20	2.9	2.9	1	WL2
WL2_8_4	2023-10-13	2.9	3.1	1	WL2
WL2_8_4	2023-10-20	3.1	NA	1	WL2
WL2_8_5	2023-07-03	2.1	4.2	1	WL2
WL2_8_5	2023-07-26	4.2	7.2	1	WL2
WL2_8_5	2023-08-02	7.2	6.7	1	WL2
WL2_8_5	2023-08-16	6.7	5.9	1	WL2
WL2_8_5	2023-08-23	5.9	5.9	1	WL2
WL2_8_5	2023-08-30	5.9	4.7	1	WL2
WL2_8_5	2023-09-06	4.7	5.6	1	WL2
WL2_8_5	2023-09-13	5.6	5.7	1	WL2
WL2_8_5	2023-09-20	5.7	7.9	1	WL2
WL2_8_5	2023-10-13	7.9	5.6	1	WL2
WL2_8_5	2023-10-20	5.6	NA	1	WL2
WL2_8_6	2023-07-03	1	4.2	1	WL2
WL2_8_6	2023-07-26	4.2	1.8	1	WL2
WL2_8_6	2023-08-02	1.8	NA	0	WL2
WL2_8_7	2023-07-03	1.3	3.6	1	WL2
WL2_8_7	2023-07-26	3.6	5.5	1	WL2
WL2_8_7	2023-08-02	5.5	4.2	1	WL2
WL2_8_7	2023-08-16	4.2	3.6	1	WL2
WL2_8_7	2023-08-23	3.6	4.2	1	WL2
WL2_8_7	2023-08-30	4.2	4.2	1	WL2
WL2_8_7	2023-09-06	4.2	3.7	1	WL2
WL2_8_7	2023-09-13	3.7	3.8	1	WL2
WL2_8_7	2023-09-20	3.8	4.1	1	WL2
WL2_8_7	2023-10-13	4.1	4	1	WL2
WL2_8_7	2023-10-20	4	NA	1	WL2
WL2_8_8	2023-07-03	2	4.7	1	WL2
WL2_8_8	2023-07-26	4.7	4.9	1	WL2
WL2_8_8	2023-08-02	4.9	5.1	1	WL2
WL2_8_8	2023-08-16	5.1	5.7	1	WL2
WL2_8_8	2023-08-23	5.7	5.8	1	WL2
WL2_8_8	2023-08-30	5.8	5.8	1	WL2
WL2_8_8	2023-09-06	5.8	5.8	1	WL2
WL2_8_8	2023-09-13	5.8	6.1	1	WL2
WL2_8_8	2023-09-20	6.1	5.9	1	WL2
WL2_8_8	2023-10-13	5.9	5.9	1	WL2
WL2_8_8	2023-10-20	5.9	NA	1	WL2
WL2_8_9	2023-07-03	1.3	1.4	1	WL2
WL2_8_9	2023-07-26	1.4	2	1	WL2
WL2_8_9	2023-08-02	2	2.1	1	WL2
WL2_8_9	2023-08-16	2.1	1.8	1	WL2
WL2_8_9	2023-08-23	1.8	1.7	1	WL2
WL2_8_9	2023-08-30	1.7	2.1	1	WL2
WL2_8_9	2023-09-06	2.1	2.6	1	WL2
WL2_8_9	2023-09-13	2.6	2.1	1	WL2
WL2_8_9	2023-09-20	2.1	3.4	1	WL2
WL2_8_9	2023-09-27	3.4	2.7	1	WL2
WL2_8_9	2023-10-20	2.7	NA	1	WL2
WR_1_1	2023-07-03	0.9	NA	0	WR
WR_1_2	2023-07-03	1	NA	0	WR
WR_1_7	2023-07-03	0.7	NA	1	WR
WR_2_10	2023-07-03	0.7	NA	0	WR
WR_2_11	2023-07-03	1	NA	1	WR
WR_2_15	2023-07-03	1.3	NA	0	WR
WR_2_16	2023-07-03	0.4	NA	0	WR
WR_2_18	2023-07-03	1.3	2.9	1	WR
WR_2_18	2023-07-26	2.9	3.9	1	WR
WR_2_18	2023-08-02	3.9	3.4	1	WR
WR_2_18	2023-08-16	3.4	3.3	1	WR
WR_2_18	2023-08-23	3.3	3	1	WR
WR_2_18	2023-08-30	3	3.8	1	WR
WR_2_18	2023-09-06	3.8	3.6	1	WR
WR_2_18	2023-09-13	3.6	3.4	1	WR
WR_2_18	2023-09-20	3.4	0.4	1	WR
WR_2_18	2023-10-13	0.4	1	1	WR
WR_2_18	2023-10-20	1	NA	1	WR
WR_2_19	2023-07-03	1.4	3.4	1	WR
WR_2_19	2023-07-26	3.4	3.3	1	WR
WR_2_19	2023-08-02	3.3	2.7	1	WR
WR_2_19	2023-08-16	2.7	3.8	1	WR
WR_2_19	2023-08-23	3.8	3.1	1	WR
WR_2_19	2023-08-30	3.1	3.6	1	WR
WR_2_19	2023-09-06	3.6	3.7	1	WR
WR_2_19	2023-09-13	3.7	2.9	1	WR
WR_2_19	2023-09-20	2.9	1.8	1	WR
WR_2_19	2023-09-27	1.8	NA	0	WR
WR_2_2	2023-07-03	1	NA	0	WR
WR_2_20	2023-07-03	1.2	NA	0	WR
WR_2_21	2023-07-03	1.1	NA	0	WR
WR_2_23	2023-07-03	0.9	NA	0	WR
WR_2_7	2023-07-03	0.8	NA	0	WR
WR_3_2	2023-07-03	2.5	4.3	1	WR
WR_3_2	2023-07-26	4.3	5.9	1	WR
WR_3_2	2023-08-02	5.9	4.9	1	WR
WR_3_2	2023-08-16	4.9	5.7	1	WR
WR_3_2	2023-08-23	5.7	6.3	1	WR
WR_3_2	2023-08-30	6.3	6.8	1	WR
WR_3_2	2023-09-06	6.8	7.9	1	WR
WR_3_2	2023-09-13	7.9	9.4	1	WR
WR_3_2	2023-09-20	9.4	11.3	1	WR
WR_3_2	2023-10-13	11.3	12.6	1	WR
WR_3_2	2023-10-20	12.6	NA	1	WR
YO11_1_1	2023-07-03	0.9	NA	0	YO11
YO11_1_10	2023-07-03	0.6	2.1	1	YO11
YO11_1_10	2023-07-26	2.1	NA	0	YO11
YO11_1_11	2023-07-03	0.5	NA	0	YO11
YO11_1_12	2023-07-03	0.5	NA	0	YO11
YO11_1_13	2023-07-03	0.6	NA	0	YO11
YO11_1_2	2023-07-03	0.9	NA	0	YO11
YO11_1_3	2023-07-03	1.1	2.5	1	YO11
YO11_1_3	2023-07-26	2.5	2.4	1	YO11
YO11_1_3	2023-08-02	2.4	NA	0	YO11
YO11_1_4	2023-07-03	1.2	4.3	1	YO11
YO11_1_4	2023-07-26	4.3	4.5	1	YO11
YO11_1_4	2023-08-02	4.5	4.2	1	YO11
YO11_1_4	2023-08-16	4.2	3.7	1	YO11
YO11_1_4	2023-08-23	3.7	4.4	1	YO11
YO11_1_4	2023-08-30	4.4	4.7	1	YO11
YO11_1_4	2023-09-06	4.7	3.7	1	YO11
YO11_1_4	2023-09-13	3.7	2.4	1	YO11
YO11_1_4	2023-09-20	2.4	0.2	1	YO11
YO11_1_4	2023-10-13	0.2	0.4	1	YO11
YO11_1_4	2023-10-20	0.4	NA	1	YO11
YO11_1_5	2023-07-03	0.7	4.1	1	YO11
YO11_1_5	2023-07-26	4.1	0.8	1	YO11
YO11_1_5	2023-08-02	0.8	NA	0	YO11
YO11_1_6	2023-07-03	1	2.8	1	YO11
YO11_1_6	2023-07-26	2.8	4.2	1	YO11
YO11_1_6	2023-08-02	4.2	3.6	1	YO11
YO11_1_6	2023-08-16	3.6	2.8	1	YO11
YO11_1_6	2023-08-23	2.8	3.2	1	YO11
YO11_1_6	2023-08-30	3.2	3.2	1	YO11
YO11_1_6	2023-09-06	3.2	2.7	1	YO11
YO11_1_6	2023-09-13	2.7	NA	0	YO11
YO11_1_7	2023-07-03	1.2	2.7	1	YO11
YO11_1_7	2023-07-26	2.7	2.8	1	YO11
YO11_1_7	2023-08-02	2.8	2.8	1	YO11
YO11_1_7	2023-08-16	2.8	2.6	1	YO11
YO11_1_7	2023-08-23	2.6	1.9	1	YO11
YO11_1_7	2023-08-30	1.9	2.8	1	YO11
YO11_1_7	2023-09-06	2.8	2.3	1	YO11
YO11_1_7	2023-09-13	2.3	1.6	1	YO11
YO11_1_7	2023-09-20	1.6	2.2	1	YO11
YO11_1_7	2023-10-13	2.2	3.3	1	YO11
YO11_1_7	2023-10-20	3.3	NA	1	YO11
YO11_1_8	2023-07-03	1	3.2	1	YO11
YO11_1_8	2023-07-26	3.2	3	1	YO11
YO11_1_8	2023-08-02	3	3.3	1	YO11
YO11_1_8	2023-08-16	3.3	3.3	1	YO11
YO11_1_8	2023-08-23	3.3	3.3	1	YO11
YO11_1_8	2023-08-30	3.3	3.4	1	YO11
YO11_1_8	2023-09-06	3.4	3.3	1	YO11
YO11_1_8	2023-09-13	3.3	4.2	1	YO11
YO11_1_8	2023-09-20	4.2	0.6	1	YO11
YO11_1_8	2023-10-13	0.6	0.2	1	YO11
YO11_1_8	2023-10-20	0.2	NA	1	YO11
YO11_1_9	2023-07-03	0.9	2.8	1	YO11
YO11_1_9	2023-07-26	2.8	3	1	YO11
YO11_1_9	2023-08-02	3	3.3	1	YO11
YO11_1_9	2023-08-16	3.3	4.4	1	YO11
YO11_1_9	2023-08-23	4.4	1.7	1	YO11
YO11_1_9	2023-08-30	1.7	1.6	1	YO11
YO11_1_9	2023-09-06	1.6	1.2	1	YO11
YO11_1_9	2023-09-13	1.2	1.2	1	YO11
YO11_1_9	2023-09-20	1.2	0.8	1	YO11
YO11_1_9	2023-09-27	0.8	1.1	1	YO11
YO11_1_9	2023-10-20	1.1	NA	1	YO11
YO11_3_12	2023-07-03	1.1	1.9	1	YO11
YO11_3_12	2023-07-26	1.9	1	1	YO11
YO11_3_12	2023-08-02	1	NA	0	YO11
YO11_3_2	2023-07-03	1.1	0.9	1	YO11
YO11_3_2	2023-07-26	0.9	NA	0	YO11
YO11_3_4	2023-07-03	0.9	1.8	1	YO11
YO11_3_4	2023-07-26	1.8	NA	0	YO11
YO11_3_5	2023-07-03	0.6	NA	0	YO11
YO11_4_1	2023-07-03	0.4	1.6	1	YO11
YO11_4_1	2023-07-26	1.6	1.6	1	YO11
YO11_4_1	2023-08-02	1.6	0.6	1	YO11
YO11_4_1	2023-08-16	0.6	1	1	YO11
YO11_4_1	2023-08-23	1	0.9	1	YO11
YO11_4_1	2023-08-30	0.9	1.3	1	YO11
YO11_4_1	2023-09-06	1.3	1.2	1	YO11
YO11_4_1	2023-09-13	1.2	0.9	1	YO11
YO11_4_1	2023-09-20	0.9	NA	1	YO11
YO11_4_1	2023-10-20	0.4	NA	1	YO11
YO11_4_10	2023-07-03	0.3	1.1	1	YO11
YO11_4_10	2023-07-26	1.1	NA	0	YO11
YO11_4_12	2023-07-03	0.8	NA	0	YO11
YO11_4_13	2023-07-03	0.6	1.6	1	YO11
YO11_4_13	2023-07-26	1.6	1.5	1	YO11
YO11_4_13	2023-08-02	1.5	1.4	1	YO11
YO11_4_13	2023-08-16	1.4	1.4	1	YO11
YO11_4_13	2023-08-23	1.4	1.7	1	YO11
YO11_4_13	2023-08-30	1.7	1.6	1	YO11
YO11_4_13	2023-09-06	1.6	2.4	1	YO11
YO11_4_13	2023-09-13	2.4	2.1	1	YO11
YO11_4_13	2023-09-20	2.1	1.9	1	YO11
YO11_4_13	2023-09-27	1.9	2.1	1	YO11
YO11_4_13	2023-10-20	2.1	NA	1	YO11
YO11_4_2	2023-07-03	0.6	NA	0	YO11
YO11_4_3	2023-07-03	0.6	3.3	1	YO11
YO11_4_3	2023-07-26	3.3	4.5	0	YO11
YO11_4_3	2023-08-02	4.5	NA	0	YO11
YO11_4_5	2023-07-03	0.8	2.5	1	YO11
YO11_4_5	2023-07-26	2.5	1.1	1	YO11
YO11_4_5	2023-08-02	1.1	NA	0	YO11
YO11_4_6	2023-07-03	1.2	1.5	1	YO11
YO11_4_6	2023-07-26	1.5	1.2	0	YO11
YO11_4_6	2023-08-02	1.2	NA	0	YO11
YO11_4_7	2023-07-03	1.1	2.4	1	YO11
YO11_4_7	2023-07-26	2.4	3.1	0	YO11
YO11_4_7	2023-08-02	3.1	NA	0	YO11
YO11_5_1	2023-07-03	1.1	2.3	1	YO11
YO11_5_1	2023-07-26	2.3	1.1	1	YO11
YO11_5_1	2023-08-02	1.1	NA	0	YO11
YO11_5_10	2023-07-03	0.8	1.3	1	YO11
YO11_5_10	2023-07-26	1.3	2.6	1	YO11
YO11_5_10	2023-08-02	2.6	1.9	1	YO11
YO11_5_10	2023-08-16	1.9	1.9	1	YO11
YO11_5_10	2023-08-23	1.9	NA	0	YO11
YO11_5_11	2023-07-03	0.7	3.3	1	YO11
YO11_5_11	2023-07-26	3.3	2.3	1	YO11
YO11_5_11	2023-08-02	2.3	2.1	1	YO11
YO11_5_11	2023-08-16	2.1	2.3	1	YO11
YO11_5_11	2023-08-23	2.3	2.9	1	YO11
YO11_5_11	2023-08-30	2.9	2.5	1	YO11
YO11_5_11	2023-09-06	2.5	1.1	1	YO11
YO11_5_11	2023-09-13	1.1	1.2	0	YO11
YO11_5_11	2023-09-20	1.2	NA	0	YO11
YO11_5_12	2023-07-03	0.6	2	1	YO11
YO11_5_12	2023-07-26	2	0.8	0	YO11
YO11_5_12	2023-08-02	0.8	NA	0	YO11
YO11_5_13	2023-07-03	0.6	NA	0	YO11
YO11_5_14	2023-07-06	0.8	NA	0	YO11
YO11_5_15	2023-07-06	1.1	NA	0	YO11
YO11_5_16	2023-07-06	0.6	NA	0	YO11
YO11_5_17	2023-07-06	1.5	3.6	1	YO11
YO11_5_17	2023-07-26	3.6	3.8	1	YO11
YO11_5_17	2023-08-02	3.8	3.9	1	YO11
YO11_5_17	2023-08-16	3.9	3.8	1	YO11
YO11_5_17	2023-08-23	3.8	4.3	1	YO11
YO11_5_17	2023-08-30	4.3	3.5	1	YO11
YO11_5_17	2023-09-06	3.5	2	1	YO11
YO11_5_17	2023-09-13	2	1.8	1	YO11
YO11_5_17	2023-09-20	1.8	1.2	1	YO11
YO11_5_17	2023-10-13	1.2	0.9	1	YO11
YO11_5_17	2023-10-20	0.9	NA	1	YO11
YO11_5_18	2023-07-06	1	1.9	1	YO11
YO11_5_18	2023-07-26	1.9	2.2	1	YO11
YO11_5_18	2023-08-02	2.2	NA	0	YO11
YO11_5_2	2023-07-03	1	NA	0	YO11
YO11_5_3	2023-07-03	1.1	2.2	1	YO11
YO11_5_3	2023-07-26	2.2	4.5	1	YO11
YO11_5_3	2023-08-02	4.5	2.4	1	YO11
YO11_5_3	2023-08-16	2.4	2	1	YO11
YO11_5_3	2023-08-23	2	2.2	1	YO11
YO11_5_3	2023-08-30	2.2	1.8	1	YO11
YO11_5_3	2023-09-06	1.8	1.4	1	YO11
YO11_5_3	2023-09-13	1.4	0.7	1	YO11
YO11_5_3	2023-09-20	0.7	0.7	0	YO11
YO11_5_3	2023-10-13	0.7	NA	0	YO11
YO11_5_4	2023-07-03	0.9	2.8	1	YO11
YO11_5_4	2023-07-26	2.8	2.6	1	YO11
YO11_5_4	2023-08-02	2.6	NA	0	YO11
YO11_5_5	2023-07-03	1	3.1	1	YO11
YO11_5_5	2023-07-26	3.1	4.7	1	YO11
YO11_5_5	2023-08-02	4.7	4.3	1	YO11
YO11_5_5	2023-08-16	4.3	4.1	1	YO11
YO11_5_5	2023-08-23	4.1	4.6	1	YO11
YO11_5_5	2023-08-30	4.6	4.6	1	YO11
YO11_5_5	2023-09-06	4.6	2.1	1	YO11
YO11_5_5	2023-09-13	2.1	NA	0	YO11
YO11_5_6	2023-07-03	1.6	3.6	1	YO11
YO11_5_6	2023-07-26	3.6	1.3	1	YO11
YO11_5_6	2023-08-02	1.3	NA	0	YO11
YO11_5_7	2023-07-03	0.9	NA	0	YO11
YO11_5_8	2023-07-03	1	3.8	1	YO11
YO11_5_8	2023-07-26	3.8	4.4	1	YO11
YO11_5_8	2023-08-02	4.4	4.5	1	YO11
YO11_5_8	2023-08-16	4.5	4.8	1	YO11
YO11_5_8	2023-08-23	4.8	3.7	1	YO11
YO11_5_8	2023-08-30	3.7	4.2	1	YO11
YO11_5_8	2023-09-06	4.2	4.7	1	YO11
YO11_5_8	2023-09-13	4.7	4.4	1	YO11
YO11_5_8	2023-09-20	4.4	4.6	1	YO11
YO11_5_8	2023-10-13	4.6	5	1	YO11
YO11_5_8	2023-10-20	5	NA	1	YO11
YO11_5_9	2023-07-03	1	1.2	1	YO11
YO11_5_9	2023-07-26	1.2	1.4	1	YO11
YO11_5_9	2023-08-02	1.4	2.5	1	YO11
YO11_5_9	2023-08-16	2.5	2.3	1	YO11
YO11_5_9	2023-08-23	2.3	2.5	1	YO11
YO11_5_9	2023-08-30	2.5	2.5	1	YO11
YO11_5_9	2023-09-06	2.5	3.4	1	YO11
YO11_5_9	2023-09-13	3.4	2.4	1	YO11
YO11_5_9	2023-09-20	2.4	2.9	1	YO11
YO11_5_9	2023-09-27	2.9	NA	0	YO11
YO11_6_1	2023-07-03	1.1	2.3	1	YO11
YO11_6_1	2023-07-26	2.3	3.2	1	YO11
YO11_6_1	2023-08-02	3.2	3	1	YO11
YO11_6_1	2023-08-16	3	3.3	1	YO11
YO11_6_1	2023-08-23	3.3	3.7	1	YO11
YO11_6_1	2023-08-30	3.7	3.4	1	YO11
YO11_6_1	2023-09-06	3.4	2.6	1	YO11
YO11_6_1	2023-09-13	2.6	1.8	1	YO11
YO11_6_1	2023-09-20	1.8	3.9	1	YO11
